,Experience(Yrs),JAVASCRIPT,HTML,CSS,JAVA,PYTHON,ANGULAR,REACTJS,C++,PHP,MYSQL,MACHINE LEARNING,C#,BOOTSTRAP,NOSQL/PostgreSQL,RUBY,NODE.JS,ORACLE,CREATIVE,LEADERSHIP,PASSION,TEAMWORK,COMMUNICATION,ANALYTICAL,DEVELOPER TYPE,GRADE,SPECIALIZATION
3687,3,True,True,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,False,True,True,True,True,3.0,Full-Stack(Level-2),Frontend
3688,2,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,False,3.0,Full-Stack(Level-2),Frontend
3689,6,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,3.0,Full-Stack(Level-2),Frontend
3690,4,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,True,False,3.0,Full-Stack(Level-2),Frontend
3691,1,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,True,3.0,Full-Stack(Level-2),Frontend
3692,2,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,False,3.0,Full-Stack(Level-2),Frontend
3693,1,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,3.0,Full-Stack(Level-2),Frontend
3694,5,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,True,True,3.0,Full-Stack(Level-2),Frontend
3695,2,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,False,3.0,Full-Stack(Level-2),Frontend
3696,4,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,3.0,Full-Stack(Level-2),Frontend
3697,2,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,False,3.0,Full-Stack(Level-2),Frontend
3698,0,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,True,3.0,Full-Stack(Level-2),Frontend
3699,7,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,False,3.0,Full-Stack(Level-2),Frontend
3700,2,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,3.0,Full-Stack(Level-2),Frontend
3701,2,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,3.0,Full-Stack(Level-2),Frontend
3702,0,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,3.0,Full-Stack(Level-2),Frontend
3703,6,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,3.0,Full-Stack(Level-2),Frontend
3704,2,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,3.0,Full-Stack(Level-2),Frontend
3705,8,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,3.0,Full-Stack(Level-2),Frontend
3706,9,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,False,3.0,Full-Stack(Level-2),Frontend
3707,2,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,3.0,Full-Stack(Level-2),Frontend
3708,6,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,True,False,3.0,Full-Stack(Level-2),Frontend
3709,8,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,True,3.0,Full-Stack(Level-2),Frontend
3710,2,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,False,3.0,Full-Stack(Level-2),Frontend
3711,4,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,3.0,Full-Stack(Level-2),Frontend
3712,7,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,True,True,3.0,Full-Stack(Level-2),Frontend
3713,8,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,3.0,Full-Stack(Level-2),Frontend
3714,3,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3715,2,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3716,7,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3717,3,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3718,6,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3719,9,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3720,7,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3721,8,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3722,2,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3723,9,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3724,2,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3725,7,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3726,2,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3727,7,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3728,16,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3729,3,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3730,4,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3731,1,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3732,2,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3733,3,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3734,5,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3735,1,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3736,0,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3737,6,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3738,2,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3739,8,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3740,9,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3741,2,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3742,6,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3743,8,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3744,2,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3745,4,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3746,7,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3747,8,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3748,2,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3749,9,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3750,3,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3751,2,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3752,7,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3753,3,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3754,6,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3755,9,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3756,7,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3757,8,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3758,2,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3759,9,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3760,2,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3761,7,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3762,2,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3763,7,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3764,16,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3765,3,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3766,4,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3767,1,True,True,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3768,2,True,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3769,3,True,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3770,5,True,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3771,1,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3772,4,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3773,1,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3774,2,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3775,4,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3776,4,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3777,5,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3778,6,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3779,4,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3780,8,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3781,2,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3782,6,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3783,3,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3784,5,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3785,3,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3786,2,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3787,6,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3788,4,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3789,1,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3790,2,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3791,1,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3792,5,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3793,2,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3794,4,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3795,2,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3796,0,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3797,7,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3798,2,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3799,2,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3800,0,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3801,6,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3802,2,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3803,8,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3804,9,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3805,2,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3806,6,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3807,8,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3808,2,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3809,4,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3810,7,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3811,8,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3812,2,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3813,9,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3814,3,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,3.0,Full-Stack(Level-1),None
3815,2,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3816,7,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3817,3,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3818,6,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3819,9,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3820,7,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3821,8,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3822,2,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3823,9,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3824,2,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3825,7,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3826,2,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3827,7,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3828,16,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3829,3,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3830,4,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3831,1,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3832,2,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3833,3,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3834,1,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3835,2,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3836,4,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3837,4,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3838,5,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3839,6,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3840,4,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3841,8,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3842,2,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3843,6,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3844,3,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3845,5,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3846,3,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3847,2,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3848,6,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3849,4,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3850,1,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3851,2,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3852,1,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3853,5,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3854,2,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3855,4,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3856,2,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3857,0,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3858,7,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3859,2,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3860,2,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3861,0,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3862,6,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3863,2,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3864,8,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3865,9,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3866,2,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3867,6,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3868,8,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3869,2,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3870,4,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3871,7,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3872,8,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3873,2,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3874,9,True,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3875,3,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3876,2,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3877,7,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3878,3,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3879,6,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3880,9,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3881,7,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3882,8,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3883,2,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3884,9,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
